solver,result,count,theory,family
cvc5-1.0.7,unsat,236225,FP,CVC4/5
cvc5-1.0.8,unsat,236238,FP,CVC4/5
cvc5-1.0.9,unsat,236160,FP,CVC4/5
cvc5-1.1.0,unsat,236227,FP,CVC4/5
cvc5-1.1.1,unsat,236045,FP,CVC4/5
cvc5-1.1.2,unsat,235934,FP,CVC4/5
z3-4.10.0,unsat,239587,FP,Z3
z3-4.10.1,unsat,239593,FP,Z3
z3-4.10.2,unsat,239589,FP,Z3
z3-4.11.0,unsat,239591,FP,Z3
z3-4.11.2,unsat,239588,FP,Z3
z3-4.12.0,unsat,239964,FP,Z3
z3-4.12.1,unsat,239979,FP,Z3
z3-4.12.2,unsat,240117,FP,Z3
z3-4.12.3,unsat,240155,FP,Z3
z3-4.12.4,unsat,240150,FP,Z3
z3-4.12.5,unsat,240187,FP,Z3
z3-4.12.6,unsat,240191,FP,Z3
z3-4.13.0,unsat,240192,FP,Z3
z3-4.5.0,unsat,239918,FP,Z3
z3-4.6.0,unsat,239774,FP,Z3
z3-4.7.1,unsat,239732,FP,Z3
z3-4.8.1,unsat,238818,FP,Z3
z3-4.8.10,unsat,239607,FP,Z3
z3-4.8.11,unsat,239542,FP,Z3
z3-4.8.12,unsat,239540,FP,Z3
z3-4.8.13,unsat,239594,FP,Z3
z3-4.8.14,unsat,239599,FP,Z3
z3-4.8.15,unsat,239597,FP,Z3
